Birthday,Zip Code,Wear Glasses?,Allergic to Dogs?,Brown Hair?,Blue Eyes?
1/12/1923,14216,No,No,No,Yes
4/8/1926,14223,No,Yes,Yes,No
6/3/2002,14223,No,Yes,No,Yes
6/21/1980,14223,No,Yes,No,Yes
1/6/1988,14214,No,Yes,No,Yes
6/20/1946,14218,No,Yes,Yes,Yes
4/27/1935,14202,Yes,No,No,Yes
1/30/1952,14204,No,Yes,Yes,Yes
6/10/1914,14223,No,Yes,Yes,Yes
11/26/1916,14216,Yes,No,Yes,Yes
2/24/1984,14216,No,No,Yes,No
8/16/1908,14208,Yes,Yes,Yes,No
1/16/1934,14208,Yes,Yes,Yes,Yes
7/1/1984,14223,Yes,Yes,Yes,Yes
3/22/1985,14216,Yes,No,No,Yes
1/3/1942,14223,No,Yes,Yes,No
6/23/1958,14206,No,Yes,No,Yes
2/20/1934,14211,No,No,Yes,No
9/4/1972,14210,No,Yes,No,Yes
7/30/1962,14222,Yes,No,Yes,Yes
5/27/2000,14215,Yes,Yes,No,Yes
11/27/1912,14214,Yes,Yes,Yes,Yes
6/18/2000,14204,Yes,Yes,Yes,Yes
9/15/1978,14215,Yes,Yes,Yes,Yes
6/6/1963,14210,No,No,Yes,No
12/19/1935,14203,Yes,No,Yes,No
4/28/1998,14212,Yes,Yes,Yes,No
5/23/1955,14223,Yes,Yes,Yes,Yes
5/25/1913,14201,No,No,No,Yes
11/11/1946,14213,Yes,No,Yes,Yes
9/2/1909,14210,No,Yes,No,Yes
9/26/1975,14210,Yes,No,Yes,Yes
6/16/1996,14212,Yes,No,Yes,Yes
6/15/1983,14203,Yes,No,Yes,Yes
2/27/1962,14213,Yes,No,Yes,Yes
3/31/1950,14204,No,Yes,Yes,Yes
12/24/1934,14213,No,No,Yes,No
3/30/1955,14215,Yes,Yes,Yes,Yes
7/25/1920,14204,No,No,Yes,Yes
1/3/1958,14212,No,No,Yes,No
9/12/2007,14223,No,Yes,Yes,Yes
3/21/1920,14216,No,Yes,Yes,Yes
8/28/1922,14214,Yes,Yes,No,No
8/2/1991,14208,No,No,No,Yes
3/25/1945,14214,Yes,Yes,No,Yes
2/9/1948,14214,Yes,No,Yes,Yes
5/3/2000,14210,Yes,Yes,Yes,Yes
12/30/1919,14222,Yes,Yes,Yes,Yes
8/6/1970,14202,No,Yes,Yes,Yes
4/18/1961,14204,No,No,Yes,Yes
6/9/1909,14216,No,Yes,Yes,Yes
5/21/1933,14212,No,Yes,No,Yes
10/26/1932,14222,No,No,Yes,Yes
1/12/1983,14208,Yes,No,Yes,Yes
6/9/1996,14201,Yes,Yes,Yes,Yes
2/13/1959,14202,Yes,No,Yes,Yes
10/8/1904,14201,Yes,No,Yes,Yes
4/1/1979,14208,Yes,Yes,Yes,Yes
7/5/1906,14213,Yes,Yes,Yes,Yes
9/1/1970,14223,Yes,Yes,Yes,Yes
12/7/1928,14210,No,Yes,Yes,Yes
3/2/1972,14215,No,Yes,Yes,Yes
4/21/1945,14213,No,Yes,Yes,Yes
5/15/1929,14220,Yes,No,No,Yes
8/2/1976,14210,Yes,Yes,No,Yes
9/3/1988,14210,Yes,Yes,No,Yes
4/21/1972,14215,Yes,No,Yes,Yes
9/20/1999,14210,Yes,No,Yes,Yes
2/3/1911,14215,No,Yes,Yes,No
9/22/1965,14213,No,Yes,Yes,No
12/17/1960,14215,No,Yes,Yes,Yes
3/16/1999,14213,Yes,Yes,Yes,No
6/8/2008,14213,Yes,Yes,Yes,Yes
5/24/2003,14202,Yes,No,Yes,Yes
1/10/1955,14202,No,Yes,Yes,No
1/4/2000,14215,No,No,Yes,Yes
7/17/1994,14225,Yes,No,Yes,Yes
7/18/1949,14201,No,No,No,No
5/4/1918,14202,No,Yes,No,Yes
12/5/1944,14207,No,Yes,Yes,Yes
7/2/2006,14208,Yes,Yes,No,Yes
12/25/1972,14204,No,No,Yes,Yes
9/4/2002,14211,No,No,No,No
12/7/1933,14211,Yes,No,Yes,No
12/13/1982,14213,Yes,Yes,Yes,Yes
8/4/1970,14213,Yes,Yes,No,Yes
1/25/1955,14206,No,Yes,Yes,Yes
10/25/1941,14202,No,Yes,Yes,Yes
12/3/2008,14210,Yes,Yes,Yes,Yes
3/6/1924,14212,No,No,No,Yes
9/1/1962,14223,No,Yes,Yes,Yes
11/9/1935,14204,Yes,Yes,No,Yes
9/15/2008,14210,Yes,Yes,No,Yes
9/23/1902,14214,No,Yes,Yes,Yes
4/31/1978,14212,No,Yes,Yes,No
10/30/1903,14214,No,Yes,Yes,Yes
12/27/1981,14212,Yes,Yes,No,Yes
10/5/1971,14210,No,No,No,No
4/4/1956,14202,Yes,Yes,Yes,Yes
2/16/1996,14202,No,Yes,No,Yes
6/23/1907,14210,No,No,Yes,Yes
6/31/1908,14204,Yes,No,No,No
12/8/1915,14213,Yes,Yes,Yes,No
11/9/1965,14201,No,Yes,Yes,Yes
1/22/1970,14214,No,Yes,Yes,No
4/19/1960,14204,Yes,Yes,No,Yes
11/2/1994,14213,No,No,No,Yes
12/17/1930,14220,Yes,Yes,Yes,No
2/9/1999,14203,No,No,No,Yes
10/8/1969,14201,No,Yes,Yes,Yes
6/9/1951,14215,Yes,Yes,No,No
3/26/1902,14206,Yes,Yes,Yes,Yes
4/2/1925,14204,Yes,Yes,Yes,Yes
6/9/1915,14206,No,No,No,No
2/2/1964,14223,No,Yes,Yes,No
6/14/1907,14213,Yes,Yes,Yes,Yes
9/4/1914,14204,No,Yes,Yes,No
10/6/1937,14213,No,No,Yes,No
1/1/1945,14213,No,Yes,Yes,Yes
11/22/1918,14213,No,Yes,No,Yes
12/13/1982,14208,No,Yes,Yes,Yes
8/23/2004,14208,Yes,Yes,Yes,Yes
12/16/1990,14203,Yes,Yes,No,Yes
12/13/1995,14215,Yes,No,Yes,No
12/1/1978,14213,Yes,Yes,Yes,No
5/1/1970,14215,Yes,Yes,Yes,Yes
11/19/1903,14212,No,Yes,Yes,Yes
6/22/1915,14214,Yes,Yes,Yes,Yes
7/28/1982,14223,No,Yes,No,Yes
9/1/1937,14210,No,Yes,No,Yes
10/1/1954,14214,No,Yes,No,Yes
1/25/2006,14214,No,No,Yes,No
11/22/1956,14210,Yes,Yes,Yes,Yes
4/7/1904,14222,Yes,Yes,Yes,Yes
9/11/1982,14201,Yes,Yes,Yes,Yes
1/4/1947,14223,No,No,No,Yes
9/1/1946,14210,No,Yes,No,No
2/13/2002,14201,Yes,Yes,Yes,Yes
4/26/1988,14203,Yes,Yes,Yes,Yes
10/26/1963,14223,No,No,Yes,Yes
10/8/1946,14222,Yes,Yes,Yes,Yes
3/25/1926,14212,Yes,Yes,No,No
2/30/1987,14210,No,No,Yes,Yes
11/29/1996,14223,No,Yes,No,Yes
12/27/1900,14218,Yes,Yes,No,Yes
6/4/1960,14213,No,Yes,Yes,Yes
5/27/1969,14214,Yes,Yes,Yes,Yes
2/12/1962,14202,No,Yes,Yes,No
12/25/2001,14212,Yes,No,Yes,Yes
5/1/1912,14213,No,Yes,No,Yes
11/16/1901,14209,Yes,Yes,No,No
2/21/1953,14210,Yes,No,No,No
2/19/1992,14214,No,No,Yes,Yes
2/30/2001,14210,No,Yes,Yes,Yes
6/18/1995,14215,No,No,No,Yes
10/3/2005,14218,Yes,No,Yes,Yes
9/13/1986,14215,Yes,No,Yes,No
11/17/1981,14218,No,Yes,Yes,Yes
12/6/1976,14208,No,No,Yes,No
11/31/1992,14214,Yes,No,No,Yes
3/8/1962,14210,Yes,Yes,Yes,Yes
10/3/1983,14206,No,No,Yes,Yes
2/15/1998,14212,No,No,Yes,Yes
6/31/1995,14223,No,No,Yes,Yes
3/1/2006,14202,No,Yes,Yes,Yes
8/10/1953,14212,No,Yes,No,Yes
4/28/1946,14215,Yes,Yes,Yes,Yes
5/2/1960,14218,Yes,No,Yes,Yes
12/1/1992,14201,Yes,Yes,No,No
2/29/1971,14218,No,No,No,Yes
10/30/1930,14213,Yes,No,Yes,No
9/8/1937,14213,Yes,No,Yes,No
8/19/1969,14208,No,Yes,No,Yes
2/14/2000,14210,No,Yes,Yes,Yes
4/19/1981,14212,Yes,No,Yes,Yes
6/19/1941,14210,Yes,Yes,No,Yes
1/14/1984,14208,Yes,Yes,Yes,Yes
1/17/1952,14213,No,Yes,No,Yes
2/14/1956,14213,No,Yes,Yes,Yes
4/13/1969,14223,No,No,No,Yes
12/12/1919,14222,No,Yes,Yes,Yes
6/11/1909,14206,Yes,No,Yes,Yes
11/5/1934,14203,No,No,Yes,Yes
7/31/2004,14201,No,Yes,Yes,Yes
9/19/1967,14218,Yes,Yes,Yes,No
7/18/1917,14215,Yes,Yes,Yes,No
9/20/1996,14213,No,Yes,No,No
2/28/1953,14213,Yes,Yes,Yes,No
9/25/1954,14211,No,Yes,No,Yes
7/25/1914,14212,Yes,No,Yes,Yes
3/13/1991,14206,Yes,Yes,No,Yes
11/2/1983,14206,No,Yes,Yes,Yes
5/1/1976,14212,No,Yes,Yes,No
5/29/1913,14223,No,Yes,Yes,Yes
4/20/1960,14202,No,No,Yes,No
8/23/2000,14208,No,Yes,Yes,Yes
12/9/1937,14210,Yes,No,No,Yes
11/12/1938,14210,Yes,Yes,No,No
9/7/1988,14223,No,Yes,Yes,Yes
7/26/1954,14210,No,Yes,Yes,Yes
9/7/1998,14210,No,Yes,Yes,Yes
3/18/1951,14222,No,Yes,Yes,No
2/22/1905,14203,Yes,Yes,Yes,No
10/2/1925,14206,Yes,No,Yes,No
4/2/1996,14208,Yes,No,Yes,Yes
3/10/1909,14213,No,Yes,Yes,Yes
4/18/1935,14223,Yes,Yes,Yes,Yes
6/29/1983,14208,No,Yes,No,Yes
8/21/2005,14206,No,No,Yes,No
9/30/1965,14218,Yes,Yes,No,Yes
9/28/1990,14204,Yes,No,Yes,Yes
4/6/2007,14213,No,No,Yes,Yes
7/14/1958,14208,No,Yes,No,Yes
10/12/1903,14201,No,No,Yes,Yes
2/11/1963,14203,Yes,Yes,No,Yes
2/6/1937,14201,No,Yes,Yes,Yes
7/24/1970,14212,Yes,Yes,Yes,No
2/6/1901,14213,Yes,Yes,Yes,Yes
2/29/1917,14214,No,No,Yes,Yes
1/27/1918,14213,Yes,No,Yes,Yes
6/12/1915,14212,No,Yes,Yes,Yes
9/1/1935,14210,Yes,Yes,Yes,Yes
11/27/1940,14215,Yes,Yes,No,Yes
5/10/1959,14220,Yes,No,Yes,No
10/12/1929,14213,No,Yes,No,Yes
3/10/1953,14215,No,No,Yes,Yes
12/5/1980,14214,No,Yes,No,Yes
9/5/1914,14222,Yes,No,No,Yes
12/11/1943,14215,Yes,Yes,Yes,Yes
11/7/1975,14210,Yes,No,Yes,Yes
12/9/1936,14202,Yes,Yes,Yes,Yes
11/16/1910,14215,No,Yes,Yes,Yes
4/22/1913,14212,Yes,Yes,Yes,Yes
7/13/1995,14215,No,No,Yes,Yes
1/25/1936,14204,Yes,Yes,Yes,Yes
10/2/2002,14212,No,Yes,Yes,Yes
10/18/1970,14223,Yes,Yes,Yes,Yes
1/14/1970,14216,Yes,Yes,Yes,No
5/5/1925,14204,No,Yes,No,Yes
5/29/2008,14208,Yes,Yes,Yes,Yes
6/16/1933,14202,Yes,Yes,No,No
3/31/1969,14202,No,Yes,Yes,Yes
6/17/1993,14223,Yes,Yes,No,Yes
9/15/1933,14210,No,Yes,No,Yes
8/24/1978,14204,Yes,No,Yes,Yes
7/24/1906,14215,No,Yes,Yes,Yes
10/1/1913,14215,Yes,Yes,Yes,Yes
11/14/1901,14214,Yes,No,No,No
7/12/1986,14210,Yes,No,Yes,No
2/30/1944,14211,Yes,No,Yes,Yes
10/15/1961,14208,Yes,Yes,Yes,Yes
5/4/1962,14223,No,No,Yes,No
1/29/2000,14214,Yes,Yes,Yes,Yes
5/15/2008,14201,Yes,Yes,No,Yes
6/4/1953,14204,No,Yes,Yes,Yes
12/4/1929,14223,No,Yes,Yes,Yes
4/21/1968,14223,Yes,No,Yes,Yes
2/5/1964,14201,No,Yes,Yes,Yes
10/18/1922,14203,No,No,No,No
4/11/1923,14210,No,Yes,No,No
6/12/1976,14204,No,Yes,Yes,Yes
2/25/2008,14214,Yes,No,Yes,Yes
10/12/2007,14204,No,Yes,Yes,Yes
9/25/1962,14210,Yes,Yes,Yes,Yes
9/1/1970,14213,No,Yes,Yes,Yes
9/7/1952,14208,No,No,No,Yes
5/28/1959,14202,Yes,No,Yes,Yes
11/24/1964,14208,Yes,Yes,Yes,Yes
10/21/1926,14204,No,Yes,No,No
10/24/1936,14201,No,No,Yes,Yes
1/19/1918,14215,No,Yes,No,Yes
2/25/1973,14223,Yes,Yes,No,No
1/1/1902,14208,No,Yes,Yes,Yes
3/9/1945,14213,Yes,Yes,Yes,No
9/28/1925,14218,Yes,Yes,Yes,Yes
9/14/1968,14215,Yes,Yes,No,Yes
10/14/2008,14212,Yes,Yes,Yes,Yes
11/9/1947,14213,No,No,No,Yes
8/15/1909,14223,Yes,Yes,Yes,Yes
2/16/1940,14203,No,Yes,Yes,No
9/28/1977,14215,No,Yes,No,Yes
9/19/1910,14223,Yes,Yes,Yes,Yes
11/26/1964,14213,Yes,Yes,Yes,Yes
11/16/1991,14213,No,Yes,No,Yes
6/10/1953,14222,No,Yes,No,Yes
11/11/1986,14202,Yes,Yes,Yes,Yes
7/16/1987,14214,Yes,Yes,Yes,Yes
10/26/1957,14213,No,Yes,Yes,No
9/8/1913,14208,Yes,Yes,No,Yes
7/9/1914,14213,No,Yes,Yes,Yes
10/24/1982,14201,Yes,Yes,Yes,No
5/30/1951,14201,No,Yes,Yes,Yes
1/30/1965,14206,No,No,Yes,Yes
6/15/1982,14225,Yes,Yes,Yes,No
5/10/1947,14213,No,No,No,Yes
1/29/1950,14206,Yes,No,Yes,No
4/13/2006,14206,No,Yes,No,Yes
12/10/1910,14213,Yes,Yes,Yes,Yes
12/3/1909,14214,No,Yes,Yes,Yes
2/24/2002,14210,No,Yes,No,Yes
4/23/1912,14208,No,Yes,No,No
9/3/1984,14201,Yes,No,Yes,Yes
7/3/1934,14204,Yes,No,Yes,Yes
12/22/1976,14214,No,No,No,No
10/14/1915,14222,No,Yes,Yes,No
5/20/1927,14210,No,Yes,Yes,Yes
6/23/1986,14210,No,No,No,Yes
7/18/1948,14204,Yes,Yes,Yes,Yes
7/26/1927,14223,Yes,Yes,Yes,Yes
8/15/1927,14208,No,Yes,No,Yes
8/13/1964,14201,No,No,No,Yes
3/19/1947,14210,No,Yes,No,Yes
9/22/1927,14206,Yes,Yes,Yes,Yes
10/19/1935,14201,No,No,Yes,Yes
3/12/1939,14204,Yes,Yes,No,Yes
4/12/1968,14223,No,No,Yes,No
1/2/1900,14223,No,Yes,Yes,Yes
6/20/1913,14201,No,Yes,Yes,Yes
5/21/1960,14208,Yes,Yes,Yes,Yes
1/29/1939,14223,Yes,No,No,Yes
3/17/1996,14213,No,Yes,Yes,Yes
2/2/1908,14203,Yes,Yes,Yes,Yes
4/26/1908,14214,No,Yes,No,Yes
4/21/1993,14215,Yes,Yes,No,Yes
7/28/1938,14223,No,Yes,Yes,Yes
8/4/2009,14214,Yes,Yes,Yes,Yes
10/8/1971,14203,No,No,Yes,Yes
3/18/1974,14210,Yes,Yes,Yes,No
9/18/1921,14210,Yes,Yes,Yes,No
6/21/1988,14215,No,Yes,Yes,Yes
12/13/1976,14214,Yes,No,Yes,Yes
3/6/1983,14215,No,Yes,Yes,Yes
8/30/1948,14208,Yes,No,Yes,Yes
2/9/1946,14213,Yes,Yes,Yes,Yes
11/26/2009,14214,Yes,Yes,No,No
1/24/1967,14214,Yes,No,Yes,Yes
2/30/1910,14215,No,Yes,Yes,Yes
5/3/1912,14208,Yes,No,Yes,Yes
9/27/1902,14201,Yes,Yes,Yes,Yes
7/15/1969,14213,Yes,Yes,Yes,Yes
9/23/1950,14214,Yes,No,Yes,Yes
3/4/1936,14204,Yes,Yes,No,Yes
3/5/1972,14215,No,Yes,No,Yes
6/12/1942,14210,No,No,Yes,Yes
3/19/1968,14210,Yes,Yes,Yes,No
4/29/1931,14222,Yes,No,Yes,Yes
12/3/1967,14214,No,Yes,No,Yes
6/5/1981,14223,Yes,Yes,Yes,Yes
10/18/1957,14215,No,No,Yes,Yes
4/8/1952,14212,No,Yes,Yes,Yes
6/27/1943,14206,Yes,Yes,Yes,Yes
11/22/1985,14216,Yes,Yes,Yes,Yes
7/1/1908,14208,Yes,Yes,Yes,Yes
11/20/1915,14201,Yes,No,Yes,Yes
4/3/2004,14218,No,Yes,Yes,Yes
12/21/1907,14203,Yes,Yes,Yes,Yes
10/10/1904,14223,Yes,No,No,Yes
5/28/1925,14211,No,No,Yes,Yes
1/3/1913,14223,No,No,Yes,Yes
7/31/2006,14212,Yes,No,Yes,Yes
3/30/2004,14204,Yes,No,Yes,Yes
10/31/1923,14213,No,No,Yes,Yes
11/16/1948,14204,Yes,Yes,Yes,No
3/28/1992,14214,No,No,Yes,No
2/17/1907,14213,No,Yes,No,Yes
5/24/1976,14212,Yes,No,Yes,Yes
12/3/1958,14213,Yes,No,No,Yes
3/3/1931,14223,No,No,Yes,Yes
3/27/1930,14213,No,No,Yes,No
12/20/2008,14216,No,Yes,No,Yes
6/17/1981,14214,No,No,Yes,No
5/1/1950,14213,Yes,No,Yes,Yes
6/9/1966,14202,No,Yes,Yes,Yes
5/6/1983,14222,No,No,Yes,No
11/10/1930,14211,No,Yes,Yes,Yes
11/3/1944,14216,Yes,Yes,Yes,Yes
11/28/1922,14212,Yes,Yes,Yes,Yes
5/16/1964,14216,Yes,No,Yes,Yes
4/26/1971,14223,No,Yes,No,Yes
2/28/1984,14210,Yes,No,Yes,No
9/4/1911,14212,Yes,Yes,Yes,Yes
8/31/1951,14222,No,Yes,Yes,No
5/16/1982,14210,No,No,Yes,Yes
2/20/1924,14202,No,Yes,Yes,Yes
6/14/1964,14215,No,Yes,Yes,No
6/19/1951,14212,No,Yes,No,Yes
6/31/1965,14206,No,No,No,Yes
7/6/1941,14203,Yes,No,Yes,Yes
4/24/2008,14212,Yes,Yes,Yes,Yes
7/13/2004,14212,Yes,No,Yes,Yes
3/26/1965,14218,No,No,Yes,Yes
5/30/1939,14211,Yes,No,No,Yes
4/14/1937,14204,Yes,No,No,Yes
7/16/1934,14213,No,No,No,Yes
11/20/1984,14208,Yes,Yes,Yes,Yes
4/18/1953,14202,No,No,Yes,Yes
2/10/1914,14204,No,Yes,Yes,Yes
2/7/1932,14213,No,No,Yes,No
12/21/1931,14223,No,No,No,Yes
8/31/1923,14213,No,Yes,No,No
7/19/1947,14201,Yes,Yes,Yes,Yes
12/22/1946,14204,Yes,Yes,Yes,Yes
1/2/2007,14202,No,No,No,No
8/19/1914,14210,Yes,Yes,Yes,Yes
9/27/1936,14213,Yes,Yes,Yes,Yes
8/13/1990,14214,Yes,Yes,Yes,Yes
5/30/1983,14213,No,Yes,Yes,Yes
2/17/1991,14210,No,Yes,No,Yes
8/21/1925,14215,Yes,Yes,Yes,Yes
4/14/1987,14212,No,Yes,Yes,Yes
1/30/1944,14201,Yes,Yes,Yes,Yes
8/14/1973,14210,Yes,No,Yes,Yes
6/26/1924,14223,Yes,Yes,Yes,Yes
10/20/1997,14215,Yes,No,Yes,Yes
10/28/1936,14214,Yes,Yes,Yes,Yes
8/7/1922,14208,No,No,Yes,Yes
6/11/1999,14203,Yes,Yes,Yes,Yes
8/10/1948,14210,Yes,No,No,Yes
6/9/1974,14223,No,No,Yes,No
4/27/1925,14213,Yes,Yes,Yes,Yes
8/3/2004,14204,No,Yes,No,Yes
4/22/1917,14210,Yes,No,Yes,No
6/5/1952,14215,No,Yes,Yes,Yes
9/20/1933,14212,Yes,No,Yes,Yes
7/19/1901,14201,No,Yes,Yes,No
3/5/1917,14223,Yes,Yes,No,Yes
6/31/1954,14211,Yes,No,Yes,Yes
3/24/1911,14211,Yes,Yes,Yes,Yes
5/2/1992,14212,No,No,Yes,Yes
1/28/1937,14212,No,Yes,No,Yes
2/27/1923,14203,Yes,Yes,Yes,Yes
6/20/1913,14208,Yes,Yes,Yes,Yes
12/19/1969,14202,No,Yes,No,Yes
10/19/1953,14210,No,Yes,Yes,Yes
2/31/1900,14211,No,Yes,Yes,Yes
10/17/1929,14213,Yes,Yes,No,Yes
1/8/1935,14220,No,Yes,No,No
10/18/1965,14202,No,Yes,Yes,Yes
5/27/2008,14204,Yes,No,Yes,Yes
3/30/1960,14210,Yes,No,No,No
4/14/1972,14201,Yes,No,Yes,Yes
4/30/1996,14215,No,No,Yes,Yes
5/20/2004,14204,No,Yes,No,Yes
5/13/1914,14201,Yes,Yes,Yes,Yes
5/13/1932,14206,Yes,Yes,Yes,Yes
6/21/1902,14214,Yes,No,Yes,No
12/9/1913,14223,No,No,Yes,Yes
3/28/1971,14223,Yes,Yes,Yes,No
12/19/1971,14208,Yes,No,No,No
11/23/1982,14204,No,No,No,Yes
4/25/2002,14201,No,Yes,Yes,Yes
11/16/1930,14214,Yes,No,Yes,Yes
1/15/1949,14210,No,Yes,Yes,No
6/3/1999,14212,No,Yes,No,No
3/2/1939,14206,Yes,Yes,Yes,Yes
7/30/1908,14208,No,Yes,No,Yes
8/15/1970,14218,Yes,Yes,Yes,Yes
9/19/1955,14214,No,Yes,Yes,Yes
10/9/1990,14202,Yes,Yes,Yes,Yes
1/24/1959,14203,No,No,Yes,No
1/7/1979,14222,Yes,No,No,Yes
6/5/1997,14201,Yes,Yes,No,No
5/17/1931,14223,Yes,No,Yes,Yes
11/7/1960,14215,No,Yes,No,Yes
7/14/2001,14201,Yes,No,No,Yes
2/27/2003,14204,Yes,No,Yes,Yes
4/4/1987,14222,Yes,Yes,Yes,Yes
10/20/1938,14214,Yes,Yes,Yes,Yes
4/14/1993,14204,No,Yes,Yes,Yes
5/3/2005,14212,No,No,Yes,Yes
11/29/1964,14214,Yes,No,Yes,Yes
6/4/1911,14208,No,No,No,No
10/11/1918,14204,No,Yes,No,No
7/17/1985,14215,Yes,Yes,No,Yes
6/27/2004,14213,Yes,No,Yes,Yes
11/4/1965,14212,No,No,Yes,Yes
2/23/1930,14213,No,Yes,Yes,Yes
12/22/2002,14201,No,Yes,Yes,No
1/29/1952,14223,Yes,No,Yes,Yes
9/5/1940,14211,No,Yes,No,No
9/31/1969,14201,Yes,No,Yes,Yes
4/17/1999,14206,Yes,Yes,Yes,No
4/20/2007,14223,Yes,Yes,Yes,Yes
8/9/1988,14213,Yes,No,Yes,Yes
9/13/1940,14215,Yes,No,No,No
7/13/1973,14208,No,Yes,Yes,Yes
2/4/2002,14202,Yes,No,Yes,Yes
11/4/1938,14222,Yes,Yes,Yes,No
3/25/1996,14202,No,Yes,Yes,Yes
8/27/1992,14210,Yes,No,No,No
1/31/1926,14223,Yes,No,Yes,Yes
4/14/1981,14214,Yes,Yes,Yes,Yes
7/8/2002,14214,Yes,Yes,Yes,No
5/5/1981,14220,Yes,No,Yes,No
7/21/1953,14211,No,Yes,Yes,Yes
5/30/1968,14213,No,No,Yes,No
9/27/1923,14215,No,No,Yes,Yes
12/8/2008,14223,Yes,Yes,Yes,Yes
9/10/1963,14225,Yes,Yes,No,Yes
12/28/1988,14213,Yes,No,Yes,Yes
8/30/1924,14210,No,Yes,Yes,Yes
3/23/2002,14210,Yes,Yes,Yes,Yes
12/22/1934,14201,Yes,Yes,Yes,Yes
3/14/1909,14202,Yes,Yes,Yes,Yes
6/4/1991,14210,No,Yes,No,Yes
4/17/1939,14214,No,No,Yes,Yes
2/3/1972,14218,Yes,Yes,Yes,Yes
7/23/1931,14201,Yes,Yes,Yes,Yes
2/10/1900,14223,No,No,Yes,Yes
8/30/1923,14208,Yes,Yes,Yes,No
12/30/1956,14206,No,Yes,No,Yes
4/14/1933,14223,No,Yes,Yes,Yes
3/13/1984,14218,No,No,Yes,Yes
7/25/1989,14215,Yes,No,No,No
6/8/1900,14204,Yes,Yes,Yes,Yes
10/18/1977,14213,Yes,Yes,Yes,No
6/19/1943,14223,No,Yes,No,Yes
5/25/1954,14202,No,Yes,Yes,Yes
4/10/1975,14214,Yes,Yes,Yes,Yes
9/29/1900,14213,Yes,No,Yes,Yes
12/24/1945,14206,No,Yes,Yes,Yes
6/2/1989,14214,No,Yes,No,Yes
9/9/1915,14222,Yes,Yes,Yes,Yes
9/21/1915,14214,No,Yes,Yes,Yes
11/15/1940,14208,No,No,Yes,No
6/31/1975,14214,No,Yes,No,Yes
11/6/1951,14212,No,No,Yes,Yes
10/6/1987,14201,Yes,No,Yes,Yes
8/13/1994,14216,Yes,Yes,Yes,No
4/15/1999,14222,No,Yes,Yes,Yes
8/26/1991,14204,Yes,No,Yes,Yes
12/20/1949,14201,Yes,Yes,Yes,Yes
3/16/1951,14222,Yes,Yes,No,Yes
10/14/1941,14223,No,Yes,Yes,Yes
10/5/1913,14210,Yes,Yes,Yes,Yes
6/20/1975,14201,No,Yes,Yes,No
4/1/1938,14208,No,No,Yes,Yes
6/26/2003,14202,No,Yes,Yes,No
3/17/2006,14214,Yes,No,Yes,Yes
10/6/1933,14204,No,No,Yes,Yes
7/18/1926,14215,Yes,Yes,Yes,No
10/26/1916,14222,Yes,Yes,Yes,No
9/19/1967,14210,No,Yes,Yes,Yes
2/12/1981,14210,No,No,Yes,No
7/31/1909,14201,Yes,Yes,No,Yes
8/22/1903,14210,No,Yes,No,Yes
2/31/1976,14210,No,Yes,Yes,Yes
3/2/1960,14223,Yes,No,Yes,Yes
2/14/1967,14213,No,Yes,Yes,No
9/25/1995,14210,No,No,No,No
7/2/1918,14218,No,No,Yes,Yes
5/26/1945,14201,Yes,Yes,No,No
7/9/2008,14210,Yes,Yes,Yes,Yes
2/14/1924,14213,Yes,No,Yes,No
12/31/1932,14222,No,No,No,Yes
4/31/1982,14223,No,Yes,No,Yes
5/24/1973,14210,Yes,No,Yes,Yes
9/22/1936,14206,Yes,Yes,Yes,Yes
5/26/1985,14215,No,Yes,No,Yes
8/6/1915,14210,Yes,Yes,No,Yes
9/29/2009,14215,Yes,Yes,Yes,Yes
3/18/1970,14222,No,Yes,Yes,No
1/31/1926,14210,No,No,Yes,Yes
9/12/2010,14202,No,Yes,Yes,No
4/4/2009,14213,No,Yes,Yes,No
3/29/1993,14215,Yes,Yes,Yes,Yes
10/19/1968,14213,No,Yes,Yes,Yes
11/4/1977,14218,Yes,No,Yes,Yes
8/30/1986,14215,Yes,No,Yes,No
11/3/1983,14222,No,No,Yes,Yes
7/11/1944,14223,No,Yes,Yes,Yes
2/6/2002,14213,Yes,Yes,Yes,Yes
10/22/1992,14202,No,Yes,No,No
2/15/1909,14208,Yes,Yes,Yes,Yes
11/26/1950,14201,No,Yes,Yes,Yes
1/14/1904,14222,No,Yes,Yes,Yes
10/21/1938,14215,Yes,No,No,Yes
3/18/1969,14214,No,No,Yes,No
8/19/1912,14208,Yes,No,Yes,Yes
10/22/1973,14211,No,No,Yes,Yes
4/7/1988,14203,No,Yes,Yes,Yes
12/11/1991,14208,No,Yes,Yes,Yes
12/7/1916,14213,No,Yes,Yes,No
11/20/1919,14210,Yes,Yes,Yes,Yes
7/24/1929,14215,No,No,No,Yes
3/8/1917,14201,Yes,No,Yes,Yes
12/22/1933,14206,No,Yes,Yes,No
10/22/1910,14206,Yes,Yes,Yes,Yes
1/6/1965,14204,Yes,Yes,No,No
1/2/1924,14202,No,Yes,Yes,No
8/18/1968,14202,No,Yes,No,Yes
5/7/1905,14214,No,Yes,Yes,No
1/10/1979,14215,Yes,Yes,No,No
3/23/1908,14213,Yes,No,No,Yes
8/9/1985,14210,No,Yes,Yes,Yes
5/28/1917,14214,No,No,Yes,Yes
6/9/1950,14218,Yes,No,No,Yes
3/29/1923,14223,No,Yes,No,No
12/2/1915,14214,No,No,No,Yes
